team,elo,overall_win_pct,draw_pct,loss_pct,avg_goals_scored,avg_goals_conceded,avg_goal_diff,games_played,form,home_home_win_pct,away_away_win_pct
Kárpátalja,1567.09,0.45454545454545453,0.45454545454545453,0.09090909090909091,2.272727272727273,1.1818181818181819,1.0909090909090908,11.0,0.8666666666666667,0.6,0.3333333333333333
Laos,1049.45,0.1875,0.15178571428571427,0.6607142857142857,1.0133928571428572,3.1294642857142856,-2.1160714285714284,224.0,0.19999999999999998,0.32653061224489793,0.07936507936507936
Latvia,1334.3,0.27765726681127983,0.24078091106290672,0.48156182212581344,1.17353579175705,1.6572668112798266,-0.4837310195227766,461.0,0.13333333333333333,0.3511111111111111,0.2076271186440678
Lebanon,1450.23,0.27927927927927926,0.27627627627627627,0.4444444444444444,1.1561561561561562,1.4084084084084083,-0.25225225225225223,333.0,0.6666666666666666,0.3625,0.2023121387283237
Lesotho,1426.12,0.18243243243243243,0.31756756756756754,0.5,0.777027027027027,1.5743243243243243,-0.7972972972972973,296.0,0.3333333333333333,0.21379310344827587,0.152317880794702
Liberia,1425.47,0.26158940397350994,0.23178807947019867,0.5066225165562914,0.8940397350993378,1.4735099337748345,-0.5794701986754967,302.0,0.26666666666666666,0.4050632911392405,0.10416666666666667
Libya,1520.57,0.3723958333333333,0.23958333333333334,0.3880208333333333,1.3020833333333333,1.2135416666666667,0.08854166666666667,384.0,0.4666666666666666,0.5414634146341464,0.1787709497206704
Liechtenstein,1073.58,0.07335907335907337,0.12355212355212356,0.803088803088803,0.40540540540540543,2.8030888030888033,-2.3976833976833976,259.0,0.19999999999999998,0.09090909090909091,0.057971014492753624
Lithuania,1327.11,0.25635103926096997,0.19399538106235567,0.5496535796766744,0.9953810623556582,1.8152424942263279,-0.8198614318706697,433.0,0.26666666666666666,0.30978260869565216,0.21686746987951808
Luhansk Pr,1495.59,0.3333333333333333,0.16666666666666666,0.5,1.5,2.0,-0.5,6.0,0.4666666666666666,1.0,0.0
Luxembourg,1432.39,0.10706638115631692,0.1349036402569593,0.7580299785867237,0.6338329764453962,2.5781584582441113,-1.9443254817987152,467.0,0.19999999999999998,0.12549019607843137,0.08490566037735849
Macau,994.66,0.14189189189189189,0.10810810810810811,0.75,0.7702702702702703,3.0945945945945947,-2.324324324324324,148.0,0.0,0.2318840579710145,0.06329113924050633
Madagascar,1491.25,0.36875,0.228125,0.403125,1.35625,1.5125,-0.15625,320.0,0.4666666666666666,0.4759036144578313,0.2532467532467532
Madrid,1488.66,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,0.0,0.0,0.0
Malawi,1421.23,0.34006211180124224,0.2826086956521739,0.37732919254658387,1.1692546583850931,1.2919254658385093,-0.12267080745341614,644.0,0.3333333333333333,0.4375,0.21014492753623187
Malaysia,1474.26,0.3916167664670659,0.22994011976047904,0.3784431137724551,1.6323353293413174,1.4502994011976047,0.18203592814371258,835.0,1.0,0.5073684210526316,0.2388888888888889
Maldives,1101.91,0.2703862660944206,0.1630901287553648,0.5665236051502146,1.1888412017167382,2.257510729613734,-1.0686695278969958,233.0,0.0,0.39805825242718446,0.16923076923076924
Mali,1662.73,0.4077328646748682,0.26537785588752194,0.3268892794376098,1.311072056239016,1.1001757469244289,0.210896309314587,569.0,0.19999999999999998,0.5714285714285714,0.277602523659306
Malta,1347.42,0.14192139737991266,0.1703056768558952,0.6877729257641921,0.6506550218340611,2.2423580786026203,-1.591703056768559,458.0,0.39999999999999997,0.18503937007874016,0.08823529411764706
Manchukuo,1464.78,0.0,0.0,1.0,0.0,5.333333333333333,-5.333333333333333,3.0,0.0,0.0,0.0
Mapuche,1500.65,0.5,0.0,0.5,1.5,1.0,0.5,2.0,0.5,0.5,0.5
Marshall Islands,1446.71,0.0,0.0,1.0,1.0,3.5,-2.5,2.0,0.0,0.0,0.0
Martinique,1471.37,0.4380664652567976,0.256797583081571,0.30513595166163143,1.770392749244713,1.3021148036253776,0.46827794561933533,331.0,0.13333333333333333,0.5393939393939394,0.3373493975903614
Matabeleland,1499.83,0.375,0.25,0.375,0.875,1.75,-0.875,8.0,0.5333333333333333,0.5,0.3333333333333333
Maule Sur,1528.68,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
Mauritania,1452.58,0.19047619047619047,0.2600732600732601,0.5494505494505495,0.7252747252747253,1.5897435897435896,-0.8644688644688645,273.0,0.26666666666666666,0.336283185840708,0.0875
Mauritius,1248.87,0.28,0.22153846153846155,0.49846153846153846,1.2676923076923077,1.6092307692307692,-0.3415384615384615,325.0,0.13333333333333333,0.3691275167785235,0.20454545454545456
Mayotte,1444.2,0.2894736842105263,0.2894736842105263,0.42105263157894735,1.3421052631578947,1.4736842105263157,-0.13157894736842105,38.0,0.5333333333333333,0.36363636363636365,0.25925925925925924
Menorca,1530.31,0.44,0.24,0.32,2.24,1.28,0.96,25.0,0.19999999999999998,0.6923076923076923,0.16666666666666666
Mexico,1925.2,0.5139165009940357,0.22962226640159045,0.25646123260437376,1.7624254473161034,1.047713717693837,0.7147117296222664,1006.0,1.0,0.5867768595041323,0.40399002493765584
Micronesia,1427.14,0.14285714285714285,0.0,0.8571428571428571,1.1428571428571428,8.428571428571429,-7.285714285714286,7.0,0.19999999999999998,0.5,0.0
Moldova,1329.66,0.1939799331103679,0.23411371237458195,0.5719063545150501,0.8127090301003345,1.745819397993311,-0.9331103678929766,299.0,0.13333333333333333,0.22727272727272727,0.16766467065868262
Monaco,1500.99,0.3333333333333333,0.25,0.4166666666666667,1.7083333333333333,3.6666666666666665,-1.9583333333333333,24.0,0.4666666666666666,0.5555555555555556,0.2
Mongolia,1100.39,0.24271844660194175,0.08737864077669903,0.6699029126213593,1.1359223300970873,3.0679611650485437,-1.9320388349514563,103.0,0.19999999999999998,0.4594594594594595,0.12121212121212122
Montenegro,1511.45,0.3411764705882353,0.2411764705882353,0.4176470588235294,1.1823529411764706,1.3705882352941177,-0.18823529411764706,170.0,0.4666666666666666,0.43956043956043955,0.22784810126582278
Montserrat,1315.73,0.25757575757575757,0.10606060606060606,0.6363636363636364,1.0909090909090908,2.9545454545454546,-1.8636363636363635,66.0,0.19999999999999998,0.32142857142857145,0.21052631578947367
Morocco,1929.3,0.4967741935483871,0.27903225806451615,0.22419354838709676,1.4870967741935484,0.8016129032258065,0.6854838709677419,620.0,0.7333333333333334,0.6426512968299711,0.31135531135531136
Mozambique,1494.16,0.31466666666666665,0.25333333333333335,0.432,1.032,1.2933333333333332,-0.2613333333333333,375.0,0.19999999999999998,0.4147727272727273,0.22613065326633167
Myanmar,1208.64,0.41015625,0.17578125,0.4140625,1.603515625,1.65234375,-0.048828125,512.0,0.26666666666666666,0.5466666666666666,0.2169811320754717
Namibia,1448.54,0.25089605734767023,0.2867383512544803,0.46236559139784944,0.978494623655914,1.4229390681003584,-0.4444444444444444,279.0,0.06666666666666667,0.3409090909090909,0.17006802721088435
Nepal,1187.28,0.23507462686567165,0.17537313432835822,0.5895522388059702,0.8544776119402985,2.246268656716418,-1.3917910447761195,268.0,0.13333333333333333,0.3888888888888889,0.09859154929577464
Netherlands,1935.17,0.5158730158730159,0.2256235827664399,0.2585034013605442,2.098639455782313,1.2244897959183674,0.8741496598639455,882.0,0.6666666666666666,0.5774058577405857,0.4430693069306931
New Caledonia,1557.22,0.5113636363636364,0.12878787878787878,0.35984848484848486,2.6363636363636362,1.393939393939394,1.2424242424242424,264.0,0.4666666666666666,0.6216216216216216,0.3706896551724138
New Zealand,1635.93,0.4105011933174224,0.1766109785202864,0.4128878281622912,1.7494033412887828,1.5131264916467781,0.23627684964200477,419.0,0.06666666666666667,0.5614035087719298,0.3064516129032258
Nicaragua,1478.9,0.22972972972972974,0.12162162162162163,0.6486486486486487,1.054054054054054,2.4054054054054053,-1.3513513513513513,222.0,0.26666666666666666,0.42105263157894735,0.13013698630136986
Niger,1480.18,0.23461538461538461,0.23846153846153847,0.5269230769230769,0.9846153846153847,1.626923076923077,-0.6423076923076924,260.0,0.19999999999999998,0.3813559322033898,0.11267605633802817
Nigeria,1771.43,0.47049924357034795,0.29046898638426627,0.23903177004538578,1.524962178517398,1.0015128593040847,0.5234493192133132,661.0,0.5333333333333333,0.6320754716981132,0.3206997084548105
Niue,1477.15,0.0,0.0,1.0,0.0,16.5,-16.5,2.0,0.0,0.0,0.0
North Korea,1497.23,0.4153846153846154,0.2717948717948718,0.3128205128205128,1.6102564102564103,1.1153846153846154,0.4948717948717949,390.0,0.13333333333333333,0.5894039735099338,0.3054393305439331
North Macedonia,1611.41,0.3104575163398693,0.26143790849673204,0.42810457516339867,1.1928104575163399,1.34640522875817,-0.15359477124183007,306.0,0.13333333333333333,0.3973509933774834,0.22580645161290322
North Vietnam,1474.81,0.2916666666666667,0.125,0.5833333333333334,2.0416666666666665,2.1666666666666665,-0.125,24.0,0.4666666666666666,0.6,0.21052631578947367
Northern Cyprus,1619.58,0.5882352941176471,0.20588235294117646,0.20588235294117646,2.8823529411764706,0.9117647058823529,1.9705882352941178,34.0,0.7333333333333334,0.6818181818181818,0.4166666666666667
Northern Ireland,1593.63,0.26166902404526166,0.2263083451202263,0.512022630834512,1.0480905233380482,1.833097595473833,-0.785007072135785,707.0,0.4666666666666666,0.34513274336283184,0.18478260869565216
Northern Mariana Islands,1169.68,0.13333333333333333,0.1,0.7666666666666667,0.9,4.3,-3.4,30.0,0.4666666666666666,0.2,0.06666666666666667
Norway,1860.29,0.37714285714285717,0.224,0.39885714285714285,1.5531428571428572,1.6262857142857143,-0.07314285714285715,875.0,0.6666666666666666,0.4246575342465753,0.3295194508009153
Occitania,1609.28,0.5757575757575758,0.18181818181818182,0.24242424242424243,3.121212121212121,1.1515151515151516,1.9696969696969697,33.0,0.7333333333333334,0.6,0.5384615384615384
Oman,1571.84,0.37937384898710863,0.2523020257826888,0.3683241252302026,1.29097605893186,1.2578268876611418,0.03314917127071823,543.0,0.3333333333333333,0.4563106796116505,0.2777777777777778
Orkney,1424.03,0.32142857142857145,0.03571428571428571,0.6428571428571429,1.3571428571428572,3.0,-1.6428571428571428,28.0,0.6,0.3888888888888889,0.2
Padania,1630.31,0.6666666666666666,0.17777777777777778,0.15555555555555556,2.688888888888889,0.8,1.8888888888888888,45.0,0.4666666666666666,0.6896551724137931,0.625
Pakistan,1171.55,0.21912350597609562,0.17131474103585656,0.6095617529880478,0.9402390438247012,2.298804780876494,-1.3585657370517927,251.0,0.6666666666666666,0.3333333333333333,0.14473684210526316
Palau,1470.44,0.0,0.0,1.0,2.0,10.5,-8.5,2.0,0.0,0.0,0.0
Palestine,1564.06,0.2971887550200803,0.28112449799196787,0.42168674698795183,1.3333333333333333,1.3895582329317269,-0.05622489959839357,249.0,0.26666666666666666,0.43010752688172044,0.21794871794871795
Panama,1705.4,0.3376383763837638,0.24538745387453875,0.41697416974169743,1.2527675276752768,1.5239852398523985,-0.27121771217712176,542.0,0.26666666666666666,0.4538152610441767,0.23890784982935154
Panjab,1538.93,0.47368421052631576,0.15789473684210525,0.3684210526315789,2.8421052631578947,1.5789473684210527,1.263157894736842,19.0,0.4666666666666666,0.42857142857142855,0.5
Papua New Guinea,1470.24,0.33548387096774196,0.1870967741935484,0.4774193548387097,2.167741935483871,2.0129032258064514,0.15483870967741936,155.0,0.8666666666666667,0.3561643835616438,0.3170731707317073
Paraguay,1846.28,0.3511450381679389,0.26590330788804073,0.38295165394402036,1.2786259541984732,1.421119592875318,-0.14249363867684478,786.0,0.4666666666666666,0.4913494809688581,0.26961770623742454
Parishes Of Jersey,1506.17,0.6666666666666666,0.0,0.3333333333333333,3.6666666666666665,1.3333333333333333,2.3333333333333335,3.0,0.6666666666666666,1.0,0.0
Peru,1709.23,0.3235294117647059,0.24649859943977592,0.42997198879551823,1.2030812324929971,1.3977591036414565,-0.19467787114845939,714.0,0.26666666666666666,0.450920245398773,0.21649484536082475
Philippines,1350.57,0.2719298245614035,0.15789473684210525,0.5701754385964912,1.2076023391812865,2.2777777777777777,-1.0701754385964912,342.0,1.0,0.4236111111111111,0.16161616161616163
Poland,1721.5,0.4304932735426009,0.2522421524663677,0.3172645739910314,1.6804932735426008,1.3464125560538116,0.33408071748878926,892.0,0.4666666666666666,0.5174825174825175,0.34989200863930886
Portugal,1939.27,0.501432664756447,0.23065902578796563,0.2679083094555874,1.7664756446991403,1.1160458452722064,0.6504297994269341,698.0,0.7333333333333334,0.5956873315363881,0.3944954128440367
Provence,1441.13,0.34782608695652173,0.043478260869565216,0.6086956521739131,3.1739130434782608,2.5652173913043477,0.6086956521739131,23.0,0.39999999999999997,0.3333333333333333,0.36363636363636365
Puerto Rico,1382.33,0.25153374233128833,0.15950920245398773,0.588957055214724,1.2576687116564418,2.3435582822085887,-1.0858895705521472,163.0,0.6,0.3466666666666667,0.17045454545454544
Qatar,1549.6,0.40752351097178685,0.2445141065830721,0.34796238244514105,1.4059561128526645,1.2178683385579938,0.18808777429467086,638.0,0.13333333333333333,0.47493403693931396,0.3088803088803089
Quebec,1513.24,0.6666666666666666,0.0,0.3333333333333333,8.0,0.6666666666666666,7.333333333333333,3.0,0.6666666666666666,0.5,1.0
Raetia,1427.52,0.23076923076923078,0.19230769230769232,0.5769230769230769,1.6538461538461537,3.9615384615384617,-2.3076923076923075,26.0,0.5333333333333333,0.4,0.125
Republic Of St. Pauli,1465.03,0.25,0.25,0.5,2.5,1.25,1.25,4.0,0.3333333333333333,0.25,0.25
Republic of Ireland,1697.54,0.38388625592417064,0.28278041074249605,0.3333333333333333,1.3554502369668247,1.2148499210110584,0.1406003159557662,633.0,0.6,0.4595375722543353,0.2926829268292683
Rhodes,1569.25,0.6111111111111112,0.1111111111111111,0.2777777777777778,1.6111111111111112,1.0555555555555556,0.5555555555555556,18.0,0.6,0.7272727272727273,0.42857142857142855
Romani People,1476.45,0.2857142857142857,0.0,0.7142857142857143,1.8571428571428572,3.7142857142857144,-1.8571428571428572,7.0,0.19999999999999998,0.3333333333333333,0.25
Romania,1645.08,0.43733681462140994,0.2545691906005222,0.30809399477806787,1.6174934725848564,1.2754569190600522,0.34203655352480417,766.0,0.4666666666666666,0.5730027548209367,0.315136476426799
Russia,1771.1,0.514018691588785,0.2630173564753004,0.22296395193591456,1.7369826435246996,0.9813084112149533,0.7556742323097463,749.0,0.6666666666666666,0.6181818181818182,0.431980906921241
Rwanda,1437.4,0.3142857142857143,0.2642857142857143,0.42142857142857143,1.0321428571428573,1.2,-0.16785714285714284,280.0,0.6,0.4041095890410959,0.21641791044776118
Ryūkyū,1489.74,0.0,0.0,1.0,0.0,9.0,-9.0,1.0,0.0,0.0,0.0
Réunion,1557.52,0.4274193548387097,0.1774193548387097,0.3951612903225806,1.7661290322580645,1.7741935483870968,-0.008064516129032258,124.0,0.39999999999999997,0.5074626865671642,0.3333333333333333
Saare County,1366.54,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.1714285714285715,2.5428571428571427,-1.3714285714285714,35.0,0.5333333333333333,0.26666666666666666,0.05
Saarland,1455.08,0.1111111111111111,0.2222222222222222,0.6666666666666666,1.1111111111111112,2.888888888888889,-1.7777777777777777,9.0,0.06666666666666667,0.0,0.3333333333333333
Saint Barthélemy,1445.64,0.4,0.1,0.5,2.5,3.0,-0.5,10.0,0.4666666666666666,0.5714285714285714,0.0
Saint Helena,1405.54,0.0,0.0,1.0,0.75,5.125,-4.375,8.0,0.0,0.0,0.0
Saint Kitts And Nevis,1321.49,0.39823008849557523,0.18584070796460178,0.415929203539823,1.7123893805309736,1.6460176991150441,0.06637168141592921,226.0,0.4666666666666666,0.47619047619047616,0.3
Saint Lucia,1305.62,0.34782608695652173,0.14347826086956522,0.508695652173913,1.4217391304347826,1.9043478260869566,-0.4826086956521739,230.0,0.19999999999999998,0.44339622641509435,0.2661290322580645
Saint Martin,1343.34,0.36764705882352944,0.07352941176470588,0.5588235294117647,1.4852941176470589,2.4558823529411766,-0.9705882352941176,68.0,0.6,0.5384615384615384,0.2619047619047619
Saint Pierre And Miquelon,1401.03,0.0,0.0,1.0,0.2857142857142857,11.142857142857142,-10.857142857142858,7.0,0.0,0.0,0.0
Saint Vincent And The Grenadines,1374.53,0.3728813559322034,0.21610169491525424,0.4110169491525424,1.576271186440678,1.8728813559322033,-0.2966101694915254,236.0,0.6,0.4811320754716981,0.2846153846153846
Samoa,1315.64,0.30985915492957744,0.056338028169014086,0.6338028169014085,1.3943661971830985,3.507042253521127,-2.112676056338028,71.0,0.39999999999999997,0.48717948717948717,0.09375
San Marino,961.33,0.013333333333333334,0.04888888888888889,0.9377777777777778,0.19555555555555557,3.9555555555555557,-3.76,225.0,0.06666666666666667,0.017543859649122806,0.009009009009009009
Sark,1441.37,0.0,0.0,1.0,0.0,17.5,-17.5,4.0,0.0,0.0,0.0
Saudi Arabia,1669.24,0.4717741935483871,0.23118279569892472,0.2970430107526882,1.5309139784946237,1.0510752688172043,0.4798387096774194,744.0,0.39999999999999997,0.5427251732101617,0.3729903536977492
Saugeais,1496.23,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0
Scotland,1736.66,0.4718969555035129,0.21311475409836064,0.3149882903981265,1.7037470725995316,1.234192037470726,0.46955503512880564,854.0,0.6,0.5563549160671463,0.391304347826087
Sealand,1490.97,0.3333333333333333,0.4166666666666667,0.25,2.25,2.5,-0.25,12.0,0.7333333333333334,0.2857142857142857,0.4
Seborga,1486.62,0.0,0.0,1.0,2.0,3.0,-1.0,1.0,0.0,0.0,0.0
Senegal,1816.88,0.4664586583463339,0.26365054602184085,0.2698907956318253,1.388455538221529,0.9438377535101404,0.44461778471138846,641.0,0.26666666666666666,0.6200716845878136,0.34806629834254144
Serbia,1731.65,0.4454022988505747,0.2557471264367816,0.2988505747126437,1.5258620689655173,1.0977011494252873,0.4281609195402299,348.0,0.39999999999999997,0.5407407407407407,0.38497652582159625
Seychelles,1089.22,0.14772727272727273,0.17045454545454544,0.6818181818181818,0.7670454545454546,2.2613636363636362,-1.4943181818181819,176.0,0.0,0.25925925925925924,0.05263157894736842
Shetland,1486.63,0.3620689655172414,0.15517241379310345,0.4827586206896552,1.7413793103448276,1.9482758620689655,-0.20689655172413793,58.0,0.5333333333333333,0.5833333333333334,0.20588235294117646
Sierra Leone,1479.0,0.3023255813953488,0.2591362126245847,0.43853820598006643,0.9634551495016611,1.3787375415282392,-0.4152823920265781,301.0,0.4666666666666666,0.5079365079365079,0.15428571428571428
Silesia,1490.45,0.375,0.25,0.375,3.0,2.125,0.875,8.0,0.5333333333333333,0.375,0.375
Singapore,1322.35,0.3146551724137931,0.2025862068965517,0.4827586206896552,1.3477011494252873,1.8232758620689655,-0.4755747126436782,696.0,0.6,0.4065040650406504,0.21100917431192662
Sint Maarten,1374.77,0.3333333333333333,0.16666666666666666,0.5,1.4666666666666666,2.55,-1.0833333333333333,60.0,0.7333333333333334,0.4074074074074074,0.2727272727272727
Slovakia,1666.22,0.40599455040871935,0.23433242506811988,0.35967302452316074,1.4114441416893733,1.2479564032697548,0.16348773841961853,367.0,0.4666666666666666,0.4642857142857143,0.35678391959798994
Slovenia,1699.47,0.35962145110410093,0.27129337539432175,0.36908517350157727,1.2365930599369086,1.1735015772870663,0.06309148264984227,317.0,0.3333333333333333,0.43870967741935485,0.2839506172839506
Solomon Islands,1412.37,0.4205607476635514,0.16355140186915887,0.4158878504672897,2.1588785046728973,1.9672897196261683,0.19158878504672897,214.0,0.0,0.5544554455445545,0.3008849557522124
Somalia,1149.08,0.08870967741935484,0.12096774193548387,0.7903225806451613,0.5,2.661290322580645,-2.161290322580645,124.0,0.26666666666666666,0.12244897959183673,0.06666666666666667
Somaliland,1490.47,0.3333333333333333,0.16666666666666666,0.5,2.3333333333333335,3.3333333333333335,-1.0,6.0,0.39999999999999997,0.3333333333333333,0.3333333333333333
South Africa,1664.5,0.4472049689440994,0.3022774327122153,0.2505175983436853,1.349896480331263,0.9461697722567288,0.40372670807453415,483.0,0.5333333333333333,0.519298245614035,0.3434343434343434
South Korea,1773.14,0.5336633663366337,0.2495049504950495,0.21683168316831683,1.7762376237623763,0.907920792079208,0.8683168316831683,1010.0,0.6,0.5978260869565217,0.45633187772925765
South Ossetia,1486.85,0.29411764705882354,0.17647058823529413,0.5294117647058824,2.0588235294117645,2.176470588235294,-0.11764705882352941,17.0,0.5333333333333333,0.25,0.3333333333333333
South Sudan,1307.44,0.15384615384615385,0.20512820512820512,0.6410256410256411,0.6410256410256411,1.8205128205128205,-1.1794871794871795,78.0,0.13333333333333333,0.21621621621621623,0.0975609756097561
South Yemen,1475.79,0.0,0.0,1.0,0.3333333333333333,2.6666666666666665,-2.3333333333333335,3.0,0.0,0.0,0.0
Spain,2071.59,0.589058524173028,0.23282442748091603,0.178117048346056,2.044529262086514,0.8944020356234097,1.1501272264631044,786.0,0.7333333333333334,0.6861313868613139,0.4826666666666667
Sri Lanka,1092.86,0.1952191235059761,0.18725099601593626,0.6175298804780877,0.9442231075697212,2.2948207171314743,-1.350597609561753,251.0,0.26666666666666666,0.3076923076923077,0.09701492537313433
Sudan,1484.84,0.32196162046908317,0.2515991471215352,0.42643923240938164,1.0831556503198294,1.35181236673774,-0.26865671641791045,469.0,0.19999999999999998,0.45544554455445546,0.2209737827715356
Suriname,1549.65,0.43358395989974935,0.23308270676691728,0.3333333333333333,1.8796992481203008,1.4160401002506267,0.46365914786967416,399.0,0.3333333333333333,0.580110497237569,0.3119266055045872
Surrey,1511.58,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0
Sweden,1742.99,0.49094202898550726,0.21195652173913043,0.2971014492753623,1.9728260869565217,1.2934782608695652,0.6793478260869565,1104.0,0.3333333333333333,0.5887850467289719,0.3989455184534271
Switzerland,1886.66,0.35851183765501693,0.23111612175873733,0.41037204058624577,1.496054114994363,1.6324689966178128,-0.13641488162344984,887.0,0.7333333333333334,0.4519015659955257,0.2636363636363636
Syria,1571.04,0.3574380165289256,0.24793388429752067,0.39462809917355374,1.4297520661157024,1.3181818181818181,0.1115702479338843,484.0,0.3333333333333333,0.489010989010989,0.2781456953642384
Székely Land,1463.21,0.3333333333333333,0.1111111111111111,0.5555555555555556,2.074074074074074,2.074074074074074,0.0,27.0,0.4666666666666666,0.5833333333333334,0.13333333333333333
Sápmi,1458.49,0.41379310344827586,0.06896551724137931,0.5172413793103449,3.103448275862069,1.8620689655172413,1.2413793103448276,29.0,0.19999999999999998,0.5263157894736842,0.2
São Tomé And Príncipe,1243.2,0.1267605633802817,0.14084507042253522,0.7323943661971831,0.7464788732394366,2.563380281690141,-1.8169014084507042,71.0,0.19999999999999998,0.26666666666666666,0.024390243902439025
Tahiti,1507.72,0.5435684647302904,0.12863070539419086,0.3278008298755187,2.7219917012448134,1.5311203319502074,1.1908713692946058,241.0,0.6,0.6260869565217392,0.46825396825396826
Taiwan,1143.02,0.27755102040816326,0.1306122448979592,0.5918367346938775,1.3061224489795917,2.5061224489795917,-1.2,245.0,0.0,0.42168674698795183,0.2037037037037037
Tajikistan,1443.49,0.3880597014925373,0.21393034825870647,0.39800995024875624,1.4875621890547264,1.3830845771144278,0.1044776119402985,201.0,0.8666666666666667,0.5116279069767442,0.2956521739130435
Tamil Eelam,1556.32,0.5714285714285714,0.0,0.42857142857142855,2.5714285714285716,2.1785714285714284,0.39285714285714285,28.0,1.0,0.6666666666666666,0.46153846153846156
Tanzania,1407.33,0.27212020033388984,0.2854757929883139,0.44240400667779634,1.1018363939899833,1.4891485809682805,-0.38731218697829717,599.0,0.3333333333333333,0.3843537414965986,0.16393442622950818
Thailand,1517.69,0.3919075144508671,0.23815028901734103,0.3699421965317919,1.606936416184971,1.4809248554913295,0.1260115606936416,865.0,0.7333333333333334,0.5291576673866091,0.23383084577114427
Tibet,1338.31,0.047619047619047616,0.09523809523809523,0.8571428571428571,1.4285714285714286,5.761904761904762,-4.333333333333333,21.0,0.06666666666666667,0.0,0.06666666666666667
Ticino,1468.27,0.0,0.0,1.0,1.0,6.5,-5.5,2.0,0.0,0.0,0.0
Timor-Leste,1022.82,0.10465116279069768,0.05813953488372093,0.8372093023255814,0.8255813953488372,3.302325581395349,-2.4767441860465116,86.0,0.19999999999999998,0.2222222222222222,0.05084745762711865
Togo,1473.81,0.31543624161073824,0.2550335570469799,0.42953020134228187,1.1006711409395973,1.3870246085011186,-0.28635346756152125,447.0,0.6,0.4918032786885246,0.19318181818181818
Tonga,1194.7,0.23529411764705882,0.08823529411764706,0.6764705882352942,1.1911764705882353,3.7205882352941178,-2.5294117647058822,68.0,0.39999999999999997,0.3103448275862069,0.1794871794871795
Trinidad And Tobago,1523.06,0.4262948207171315,0.21779548472775564,0.3559096945551129,1.6839309428950864,1.3373173970783532,0.3466135458167331,753.0,0.06666666666666667,0.5584795321637427,0.31630170316301703
Tunisia,1650.82,0.434654919236417,0.2775330396475771,0.2878120411160059,1.433186490455213,1.0308370044052864,0.4023494860499266,681.0,0.0,0.5722379603399433,0.2865853658536585
Turkey,1851.52,0.40310077519379844,0.23565891472868217,0.3612403100775194,1.3984496124031007,1.4093023255813955,-0.010852713178294573,645.0,0.6,0.4673202614379085,0.34513274336283184
Turkmenistan,1394.8,0.3657142857142857,0.18285714285714286,0.4514285714285714,1.5142857142857142,1.52,-0.005714285714285714,175.0,0.7999999999999999,0.5217391304347826,0.2641509433962264
Turks And Caicos Islands,1187.48,0.23076923076923078,0.11538461538461539,0.6538461538461539,1.0,3.5961538461538463,-2.5961538461538463,52.0,0.4666666666666666,0.3181818181818182,0.16666666666666666
Tuvalu,1322.11,0.20512820512820512,0.10256410256410256,0.6923076923076923,1.1538461538461537,5.333333333333333,-4.17948717948718,39.0,0.39999999999999997,0.38461538461538464,0.11538461538461539
Two Sicilies,1450.05,0.16666666666666666,0.0,0.8333333333333334,0.5,3.0,-2.5,6.0,0.19999999999999998,0.16666666666666666,0.16666666666666666
USA,1772.04,0.4451450189155107,0.2030264817150063,0.35182849936948296,1.523329129886507,1.3266078184110972,0.19672131147540983,793.0,0.6,0.545816733067729,0.27147766323024053
Uganda,1523.17,0.41605839416058393,0.2656934306569343,0.3182481751824818,1.5036496350364963,1.181021897810219,0.32262773722627736,685.0,0.26666666666666666,0.56957928802589,0.2898936170212766
Ukraine,1793.53,0.44970414201183434,0.2781065088757396,0.27218934911242604,1.4053254437869822,1.0591715976331362,0.34615384615384615,338.0,0.6,0.5337423312883436,0.37142857142857144
United Arab Emirates,1616.74,0.4019607843137255,0.24836601307189543,0.34967320261437906,1.4166666666666667,1.2418300653594772,0.17483660130718953,612.0,0.3333333333333333,0.49570200573065903,0.27756653992395436
United Koreans In Japan,1492.05,0.25,0.5,0.25,1.6666666666666667,0.9166666666666666,0.75,12.0,0.39999999999999997,0.25,0.25
United States Virgin Islands,1118.81,0.1282051282051282,0.15384615384615385,0.717948717948718,0.6923076923076923,3.782051282051282,-3.08974358974359,78.0,0.4666666666666666,0.11764705882352941,0.13636363636363635
Uruguay,1835.9,0.4398766700924974,0.24871531346351491,0.3114080164439877,1.579650565262076,1.2147995889003083,0.3648509763617677,973.0,0.26666666666666666,0.5670103092783505,0.35555555555555557
Uzbekistan,1694.49,0.4733893557422969,0.20448179271708683,0.32212885154061627,1.7226890756302522,1.134453781512605,0.5882352941176471,357.0,0.0,0.6036585365853658,0.3626943005181347
Vanuatu,1458.59,0.32242990654205606,0.13551401869158877,0.5420560747663551,1.8831775700934579,2.149532710280374,-0.26635514018691586,214.0,0.6666666666666666,0.3493975903614458,0.3053435114503817
Vatican City,1445.64,0.0,0.375,0.625,0.75,2.625,-1.875,8.0,0.13333333333333333,0.0,0.0
